cid,shop,品牌,标题,内容,评分,评级,标签,标签个数,日期
51a74a220cf27b2d782ab427,TMALL,可瑞康,,此用户没有填写评论!,4,好评,其他,1,2013-05-26 19:18:57,
51a740e90cf27b2d782aab45,TMALL,可瑞康,,一直在吃,5,好评,品牌口碑,1,2013-05-26 19:20:33,
51a747870cf24b73e459c3d0,TMALL,可瑞康,,收到啦,5,好评,其他,1,2013-05-26 19:23:56,
51a748cc0cf27b2d782ab319,TMALL,可瑞康,,还没喝，不过包装真的太赞了，物流也很给力，还会再来的。,5,好评,品牌口碑/品牌问题,2,2013-05-26 19:25:48,
51a747870cf24b73e459c3cf,TMALL,可瑞康,,此用户没有填写评论!,5,好评,其他,1,2013-05-26 19:27:08,
51a748cc0cf27b2d782ab318,TMALL,可瑞康,,奶粉不错,5,好评,品牌口碑,1,2013-05-26 19:29:38,
51a748cc0cf27b2d782ab317,TMALL,可瑞康,,此用户没有填写评论!,5,好评,其他,1,2013-05-26 19:32:25,
51a74a220cf27b2d782ab426,TMALL,可瑞康,,一如既往的好！！！,5,好评,品牌口碑,1,2013-05-26 19:35:12,
51a740e90cf27b2d782aab44,TMALL,可瑞康,,OK，买了几次了，都还不错.\n包装也很好，上下都加了泡沫.\n基本都没出现罐子变形的情况.,5,好评,品牌口碑/产品质量,2,2013-05-26 19:35:44,
51a748cc0cf27b2d782ab316,TMALL,可瑞康,,很好，宝宝一直吃！,5,好评,品牌口碑,1,2013-05-26 19:39:00,
51a748cc0cf27b2d782ab315,TMALL,可瑞康,,此用户没有填写评论!,5,好评,其他,1,2013-05-26 19:45:17,
51a747870cf24b73e459c3ce,TMALL,可瑞康,,一直在吃，上次购买的保质期是2013的，这次是2012,4,好评,品牌口碑,1,2013-05-26 19:47:20,
51a747870cf24b73e459c3cd,TMALL,可瑞康,,此用户没有填写评论!,5,好评,其他,1,2013-05-26 19:47:20,
51a748cc0cf27b2d782ab314,TMALL,可瑞康,,很棒，宝宝不上火,5,好评,产品口味,1,2013-05-26 19:47:49,
51a748cc0cf27b2d782ab313,TMALL,可瑞康,,包装仔细，正品！ 很好,5,好评,物流/品牌口碑/品牌问题,3,2013-05-26 19:47:51,
51a748cc0cf27b2d782ab312,TMALL,可瑞康,,和往常一样！很好，还没有喝！,5,好评,品牌口碑,1,2013-05-26 19:51:11,
51a748cc0cf27b2d782ab311,TMALL,可瑞康,,此用户没有填写评论!,5,好评,其他,1,2013-05-26 20:00:19,
51a748cc0cf27b2d782ab310,TMALL,可瑞康,,此用户没有填写评论!,5,好评,其他,1,2013-05-26 20:03:40,
51a748cc0cf27b2d782ab30f,TMALL,可瑞康,,此用户没有填写评论!,5,好评,其他,1,2013-05-26 20:04:21,
51a748cc0cf27b2d782ab30e,TMALL,可瑞康,,此用户没有填写评论!,5,好评,其他,1,2013-05-26 20:04:35,
51a748cc0cf27b2d782ab30d,TMALL,可瑞康,,质量非常好，与卖家描述的完全一致，非常满意,5,好评,品牌口碑,1,2013-05-26 20:07:22,
51afd88e0cf2ee67899000a0,TMALL,可瑞康,,此用户没有填写评论!,5,好评,其他,1,2013-05-26 20:09:52,
51a747870cf24b73e459c3cc,TMALL,可瑞康,,好,5,好评,其他,1,2013-05-26 20:15:16,
51a748cc0cf27b2d782ab30c,TMALL,可瑞康,,此用户没有填写评论!,5,好评,其他,1,2013-05-26 20:15:32,
51a748da0cf2ca7bf3ebe398,TMALL,可瑞康,,买了很多次了。还不错的。这次又买了2筒。。 买了很多次了。还不错的。这次又买了2筒。。,5,好评,品牌口碑,1,2013-05-26 20:16:28,
51a748da0cf2ca7bf3ebe397,TMALL,可瑞康,,一直在这买，很不错,5,好评,品牌口碑,1,2013-05-26 20:19:10,
51a748da0cf2ca7bf3ebe396,TMALL,可瑞康,,一直很不错,5,好评,品牌口碑,1,2013-05-26 20:19:54,
51a748da0cf2ca7bf3ebe395,TMALL,可瑞康,,此用户没有填写评论!,5,好评,其他,1,2013-05-26 20:21:52,
51afcf1a0cf23c9db7b4c4ec,TMALL,可瑞康,,7一直在吃 新配方没吃过，不知道有什么区别,5,好评,品牌口碑,1,2013-05-26 20:22:46,
51a748da0cf2ca7bf3ebe394,TMALL,可瑞康,,此用户没有填写评论!,5,好评,其他,1,2013-05-26 20:23:19,
51a748da0cf2ca7bf3ebe393,TMALL,可瑞康,,快递的速度很快，宝贝品质一如既往的好！宝宝很喜欢喝,5,好评,品牌口碑,1,2013-05-26 20:24:16,
51a748da0cf2ca7bf3ebe392,TMALL,可瑞康,,包装完整 宝贝也爱喝,5,好评,品牌口碑,1,2013-05-26 20:24:53,
51afcf1a0cf23c9db7b4c4eb,TMALL,可瑞康,,一如既往的支持,5,好评,品牌口碑,1,2013-05-26 20:26:13,
51a748da0cf2ca7bf3ebe391,TMALL,可瑞康,,一直在你们家买，表示很放心,5,好评,品牌口碑,1,2013-05-26 20:28:02,
51a747870cf24b73e459c3cb,TMALL,可瑞康,,奶粉店家发货很速度，包装的也很不错.奶粉的生产日期是去年12月份的，不过保质期是到2014年的，这就不要紧了.宝宝就快出生了，目前存货中.\n其实奶粉老早就收到了，就是这段时间评价提交老是提示系统繁忙而失败. 服务态度很不错,5,好评,品牌口碑,1,2013-05-26 20:29:19,
51a740e90cf27b2d782aab43,TMALL,可瑞康,,一直在吃,5,好评,品牌口碑,1,2013-05-26 20:29:47,
51a747870cf24b73e459c3ca,TMALL,可瑞康,,还行 ,4,好评,其他,1,2013-05-26 20:33:57,
51a7478d0cf27b2d782ab1df,TMALL,可瑞康,,我家宝宝刚出生1个多月一直吃这个牌子 目前感觉还可以 不过价格比国外很贵点,5,好评,品牌口碑/价格,2,2013-05-26 20:34:54,
51a748da0cf2ca7bf3ebe390,TMALL,可瑞康,,此用户没有填写评论!,5,好评,其他,1,2013-05-26 20:44:28,
51a74a220cf27b2d782ab425,TMALL,可瑞康,,快递速度还可以吧,5,好评,其他,1,2013-05-26 20:44:46,
51a748da0cf2ca7bf3ebe38f,TMALL,可瑞康,,此用户没有填写评论!,5,好评,其他,1,2013-05-26 20:50:29,
51a7478d0cf27b2d782ab1de,TMALL,可瑞康,,等着宝宝出来咯。口碑不错。,5,好评,品牌口碑,1,2013-05-26 20:53:32,
51a748da0cf2ca7bf3ebe38e,TMALL,可瑞康,,价格一直坚挺，有活动不能错过的。宝贝喜欢，品质一如既往,5,好评,品牌口碑/价格,2,2013-05-26 20:57:14,
51a748da0cf2ca7bf3ebe38d,TMALL,可瑞康,,此用户没有填写评论!,5,好评,其他,1,2013-05-26 20:57:49,
51a740e90cf27b2d782aab42,TMALL,可瑞康,,此用户没有填写评论!,5,好评,其他,1,2013-05-26 20:58:38,
51a748da0cf2ca7bf3ebe38c,TMALL,可瑞康,,此用户没有填写评论!,5,好评,其他,1,2013-05-26 20:59:05,
51a740e90cf27b2d782aab41,TMALL,可瑞康,,此用户没有填写评论!,5,好评,其他,1,2013-05-26 21:03:53,
51a74a220cf27b2d782ab424,TMALL,可瑞康,,买个宝宝换奶的，已经转奶吃法两天了，没有上火、便秘等不适反应，挺好的。就是有两个小疑惑，一是奶粉罐是倒置在包装里的；二是我用别的勺子在罐子里捞了半天也没找到勺子，是在最底部还是忘装了呢。现在只好先用别的勺子代替着用，看着吃着吃着能不能找出来。,5,好评,产品口味/产品质量,2,2013-05-26 21:05:18,
51a740e90cf27b2d782aab40,TMALL,可瑞康,,此用户没有填写评论!,5,好评,其他,1,2013-05-26 21:08:03,
51a748da0cf2ca7bf3ebe38b,TMALL,可瑞康,,刚收到，跟我原来买的差不多,5,好评,其他,1,2013-05-26 21:11:09,
51a748da0cf2ca7bf3ebe38a,TMALL,可瑞康,,此用户没有填写评论!,5,好评,其他,1,2013-05-26 21:14:18,
51a748da0cf2ca7bf3ebe389,TMALL,可瑞康,,宝贝还没喝，不知道能不能适应新配方，以前的比较甜，不知道会不会还那么甜。 包邮的物流太不给力了明明是他们没送到，在家等了一天白等晚上查，反而赖到我们买家手机联系不上家里没人，不花钱就这么地吧,5,好评,品牌口碑/价格,2,2013-05-26 21:15:43,
51a748da0cf2ca7bf3ebe388,TMALL,可瑞康,,一如既往的好，宝宝非常爱喝，这次趁活动送券赶紧再囤一点， 反正都要吃的。,5,好评,品牌口碑/价格,2,2013-05-26 21:16:03,
51a7478d0cf27b2d782ab1dd,TMALL,可瑞康,,此用户没有填写评论!,5,好评,其他,1,2013-05-26 21:21:32,
51a7478d0cf27b2d782ab1dc,TMALL,可瑞康,,此用户没有填写评论!,5,好评,其他,1,2013-05-26 21:26:37,
51a748da0cf2ca7bf3ebe387,TMALL,可瑞康,,值得信赖,5,好评,品牌口碑,1,2013-05-26 21:28:29,
51a740e90cf27b2d782aab3f,TMALL,可瑞康,,此用户没有填写评论!,5,好评,其他,1,2013-05-26 21:34:02,
51a748da0cf2ca7bf3ebe386,TMALL,可瑞康,,此用户没有填写评论!,5,好评,其他,1,2013-05-26 21:35:26,
51afd88e0cf2ee678990009f,TMALL,可瑞康,,为什么这次又是12年11月5号的。要是日期能再新鲜点就好了。,5,好评,其他,1,2013-05-26 21:40:29,
51a7478d0cf27b2d782ab1db,TMALL,可瑞康,,宝宝从出生到现在一直都是吃这个牌子的奶粉 很不错哦  宝宝也很喜欢  也不上火  便便也很正常  所以准爸准妈们还是值得考虑的哦   物流也是超级快哦,5,好评,品牌口碑/产品口味,2,2013-05-26 21:42:38,
51a748da0cf2ca7bf3ebe385,TMALL,可瑞康,,此用户没有填写评论!,5,好评,其他,1,2013-05-26 21:47:43,
51a748e70cf27b2d782ab333,TMALL,可瑞康,,一直都在吃他们家的奶粉，这次是换段，正好有活动，就买了。希望能一直值得信赖下去。,5,好评,品牌口碑/价格,2,2013-05-26 21:49:17,
51a748e70cf27b2d782ab332,TMALL,可瑞康,,绝对正品，包装得很好，宝贝完好无损！下次还来~！,5,好评,品牌口碑/品牌问题,2,2013-05-26 21:53:36,
51a748e70cf27b2d782ab331,TMALL,可瑞康,,此用户没有填写评论!,5,好评,其他,1,2013-05-26 21:56:34,
51afcf1a0cf23c9db7b4c4ea,TMALL,可瑞康,,3段的基本在这里买的，挺好的，大家赶快下手哦,5,好评,其他,1,2013-05-26 22:00:24,
51a748e70cf27b2d782ab330,TMALL,可瑞康,,一直在这家买，好评。,5,好评,品牌口碑,1,2013-05-26 22:00:45,
51a748e70cf27b2d782ab32f,TMALL,可瑞康,,此用户没有填写评论!,5,好评,其他,1,2013-05-26 22:01:08,
51a748e70cf27b2d782ab32e,TMALL,可瑞康,,挺好的一直喝，赶上活动就买了,5,好评,品牌口碑/价格,2,2013-05-26 22:02:45,
51a748e70cf27b2d782ab32d,TMALL,可瑞康,,老顾客了!非常好!,5,好评,品牌口碑,1,2013-05-26 22:07:33,
51a748e70cf27b2d782ab32c,TMALL,可瑞康,,此用户没有填写评论!,5,好评,其他,1,2013-05-26 22:10:42,
51a748e70cf27b2d782ab32b,TMALL,可瑞康,,不知道是不是正品，反正宝宝从1段吃到3段，这边的孕婴店也是从阿里巴巴进这个牌子的货，所以干脆自己从淘宝买 服务机械的很，买两罐包邮，买一箱不包邮，没办法只好拍3次，结果还是整箱发过来，真是很无语.....,5,好评,品牌问题/价格,2,2013-05-26 22:24:11,
51a748e70cf27b2d782ab32a,TMALL,可瑞康,,此用户没有填写评论!,5,好评,其他,1,2013-05-26 22:24:45,
51a748e70cf27b2d782ab329,TMALL,可瑞康,,还没有喝。是囤货。是老顾客了 ,4,好评,品牌口碑,1,2013-05-26 22:25:47,
51afcf1a0cf23c9db7b4c4e9,TMALL,可瑞康,,此用户没有填写评论!,5,好评,其他,1,2013-05-26 22:31:22,
51a7478d0cf27b2d782ab1da,TMALL,可瑞康,,之前已经购买好多次了，非常满意。。,5,好评,品牌口碑,1,2013-05-26 22:31:43,
51a748e70cf27b2d782ab328,TMALL,可瑞康,,此用户没有填写评论!,5,好评,其他,1,2013-05-26 22:33:56,
51a748e70cf27b2d782ab327,TMALL,可瑞康,,发货超快！全5分！,5,好评,其他,1,2013-05-26 22:39:51,
51a748e70cf27b2d782ab326,TMALL,可瑞康,,第一次来网上买，以前都是朋友从新西兰带的，相信这个是正品,5,好评,品牌口碑/品牌问题,2,2013-05-26 22:40:45,
51afcf1a0cf23c9db7b4c4e8,TMALL,可瑞康,,相信官网！,5,好评,品牌口碑,1,2013-05-26 22:42:29,
51a748e70cf27b2d782ab325,TMALL,可瑞康,,东西很不错 到货也很快,5,好评,品牌口碑,1,2013-05-26 22:43:35,
51a74a350cf24b73e459c739,TMALL,可瑞康,,此用户没有填写评论!,5,好评,其他,1,2013-05-26 22:47:41,
51afcf1a0cf23c9db7b4c4e7,TMALL,可瑞康,,好,5,好评,其他,1,2013-05-26 22:48:00,
51a740e90cf27b2d782aab3e,TMALL,可瑞康,,此用户没有填写评论!,5,好评,其他,1,2013-05-26 22:54:19,
51a7478d0cf27b2d782ab1d9,TMALL,可瑞康,,首先，卖家绝对很好，我已经买了N多次了，一直发的是韵达，很好每次都是送到家，江阴顾山的汇通烂得跟屎一样，先是叫我去一个不知道哪的地方去拿，我说家里只有我和宝宝让他送过来，他就说不去他就带走，那是宝宝的口粮啊，我总不能让我儿子挨饿吧，立马打电话jiao老公去拿，等了二十分钟他居然还没有到，我就把我老公号码给他让他送到老公单位，打电话说十分钟就到，等到下班还是没去，我靠，这不是在开我玩笑，弄Be相啊～我那个气愤啊，马上电话汇通，说不认识地址已经带回店里，真他妈想砸他店，等了他半天给我来这句，你存心的吧，不认识路就别干物流，少在这祸国殃民浪费时间，下次买一定备注坚决不要汇通,5,好评,品牌口碑,1,2013-05-26 22:55:43,
51a748e70cf27b2d782ab324,TMALL,可瑞康,,此用户没有填写评论!,5,好评,其他,1,2013-05-26 22:59:15,
51a748e70cf27b2d782ab323,TMALL,可瑞康,,包装放心，只是产品的标签和上一批对比颜色深一点。,4,好评,其他,1,2013-05-26 22:59:39,
51a7478d0cf27b2d782ab1d8,TMALL,可瑞康,,此用户没有填写评论!,5,好评,其他,1,2013-05-26 23:14:26,
51afcf1a0cf23c9db7b4c4e6,TMALL,可瑞康,,我们一直吃的哦，宝宝从一个月的时候到现在16个月了，一直在该店购买,5,好评,品牌口碑,1,2013-05-26 23:16:29,
51a748e70cf27b2d782ab322,TMALL,可瑞康,,还没给宝宝吃，官方的应该是正品，先给好评，以后再追评。,5,好评,品牌口碑/品牌问题,2,2013-05-26 23:35:08,
51a748e70cf27b2d782ab321,TMALL,可瑞康,,此用户没有填写评论!,5,好评,其他,1,2013-05-26 23:36:42,
51afd88e0cf2ee678990009e,TMALL,可瑞康,,我们家宝宝没吃过母乳，从生下来到现在，一直吃你们家的没断过。2段貌似宝宝不爱吃，改回1段。 速度快,5,好评,物流/品牌口碑,2,2013-05-26 23:39:40,
51a7478d0cf27b2d782ab1d7,TMALL,可瑞康,,一直买，希望保证品质,5,好评,品牌口碑,1,2013-05-26 23:40:17,
51a748e70cf27b2d782ab320,TMALL,可瑞康,,东西不错 绝对正品 宝宝很爱吃 价格较前涨了不少 很好,5,好评,品牌口碑/品牌问题,2,2013-05-26 23:44:36,
51a748f40cf27b2d782ab35b,TMALL,可瑞康,,奶还没给宝宝吃，个人试过味较淡。先给好评，以后再追评。,5,好评,品牌口碑,1,2013-05-26 23:46:35,
51a748f40cf27b2d782ab35a,TMALL,可瑞康,,给好评！,5,好评,品牌口碑,1,2013-05-26 23:59:57,
51a748f40cf27b2d782ab359,TMALL,可瑞康,,此用户没有填写评论!,5,好评,其他,1,2013-05-27 00:05:13,
51a748f40cf27b2d782ab358,TMALL,可瑞康,,此用户没有填写评论!,4,好评,其他,1,2013-05-27 01:42:27,
51a7478d0cf27b2d782ab1d6,TMALL,可瑞康,,很好,5,好评,品牌口碑,1,2013-05-27 05:30:55,
51afd88e0cf2ee678990009d,TMALL,可瑞康,,此用户没有填写评论!,5,好评,其他,1,2013-05-27 06:31:49,
51a7478d0cf27b2d782ab1d5,TMALL,可瑞康,,买了那么多次了，连礼物都没有的，下次实体店买了,4,好评,其他,1,2013-05-27 06:38:01,
51a74a350cf24b73e459c738,TMALL,可瑞康,,宝宝吃了挺好，就是太难溶解了，到家时奶粉有涨罐，客服已解释属正常现象就放心了,5,好评,产品质量,1,2013-05-27 06:50:13,
51afcf1a0cf23c9db7b4c4e5,TMALL,可瑞康,,一如既往的好,5,好评,品牌口碑,1,2013-05-27 07:08:34,
51a748f40cf27b2d782ab357,TMALL,可瑞康,,此用户没有填写评论!,5,好评,其他,1,2013-05-27 07:12:23,
51a7478d0cf27b2d782ab1d4,TMALL,可瑞康,,此用户没有填写评论!,5,好评,其他,1,2013-05-27 07:29:58,
51a748f40cf27b2d782ab356,TMALL,可瑞康,,勺子是粉红色的，比以前在超市买的易融化，外表与以前的罐子，没有区别，还有很多随赠的物品，像是正品，只是与超市买的还是有区别。,5,好评,品牌问题,1,2013-05-27 07:34:28,
51a740e90cf27b2d782aab3d,TMALL,可瑞康,,此用户没有填写评论!,4,好评,其他,1,2013-05-27 07:46:32,
51a748f40cf27b2d782ab355,TMALL,可瑞康,,此用户没有填写评论!,5,好评,其他,1,2013-05-27 07:49:27,
51a7478d0cf27b2d782ab1d3,TMALL,可瑞康,,不错哦，上次还没用完，这次用过后再评。。。,5,好评,品牌口碑,1,2013-05-27 07:51:09,
51a748f40cf27b2d782ab354,TMALL,可瑞康,,一如既往。。。,5,好评,品牌口碑,1,2013-05-27 07:54:25,
51a7478d0cf27b2d782ab1d2,TMALL,可瑞康,,宝贝爱吃！,5,好评,其他,1,2013-05-27 07:54:40,
51a748f40cf27b2d782ab353,TMALL,可瑞康,,此用户没有填写评论!,5,好评,其他,1,2013-05-27 08:07:32,
51a748f40cf27b2d782ab352,TMALL,可瑞康,,一如既往的好,5,好评,品牌口碑,1,2013-05-27 08:10:03,
51a740e90cf27b2d782aab3c,TMALL,可瑞康,,此用户没有填写评论!,5,好评,其他,1,2013-05-27 08:21:01,
51a748f40cf27b2d782ab351,TMALL,可瑞康,,包装很严实，宝宝吃了不上火，比较喜欢,5,好评,产品口味,1,2013-05-27 08:34:21,
51a748f40cf27b2d782ab350,TMALL,可瑞康,,味道很好 宝宝很喜欢 从断奶之后就一直是喝的这个牌子,5,好评,品牌口碑,1,2013-05-27 08:34:35,
51a748f40cf27b2d782ab34f,TMALL,可瑞康,,冲着不上火来的，新版的，希望宝宝喜欢，看起来还可以 不错,5,好评,品牌口碑/产品口味,2,2013-05-27 08:35:45,
51a748f40cf27b2d782ab34e,TMALL,可瑞康,,此用户没有填写评论!,4,好评,其他,1,2013-05-27 08:36:21,
51a748f40cf27b2d782ab34d,TMALL,可瑞康,,奶粉没喝，觉得还好！用后继续评价,5,好评,其他,1,2013-05-27 08:41:46,
51a748f40cf27b2d782ab34c,TMALL,可瑞康,,此用户没有填写评论!,5,好评,其他,1,2013-05-27 08:45:21,
51a748f40cf27b2d782ab34b,TMALL,可瑞康,,一直在吃可瑞康，宝宝很爱吃，3段的奶粉粉质比以前的细腻些。就是旗舰店一直没有什么活动，也很少包邮。这次两罐包邮还送券的活动很好，立马就抢了一单，哈哈。,5,好评,品牌口碑/价格,2,2013-05-27 08:45:33,
51a748f40cf27b2d782ab34a,TMALL,可瑞康,,东西不错。这次买了主要是想跟自己在国外直邮的对比。发现桶底部的铁片纹理不一样，这个是亮亮的镜面，我之前买的是带点磨砂的底面。另外，打的条码格式也不一样。所以很疑惑。是不是这里卖的就是所谓的国内专供。求解。,5,好评,品牌口碑,1,2013-05-27 08:45:38,
51a748f40cf27b2d782ab349,TMALL,可瑞康,,宝宝一直吃的这个,5,好评,品牌口碑,1,2013-05-27 08:46:33,
51a741190cf27b2d782aab77,TMALL,可瑞康,,奶粉一如既往的好，放心,4,好评,品牌口碑,1,2013-05-27 08:51:59,
51a748f40cf27b2d782ab348,TMALL,可瑞康,,买的第二次了，很不错,5,好评,品牌口碑,1,2013-05-27 08:53:24,
51a741190cf27b2d782aab76,TMALL,可瑞康,,此用户没有填写评论!,5,好评,其他,1,2013-05-27 08:53:57,
51a749110cf24b73e459c5a9,TMALL,可瑞康,,此用户没有填写评论!,5,好评,其他,1,2013-05-27 08:53:59,
51a7478d0cf27b2d782ab1d1,TMALL,可瑞康,,很好！ 很好！,5,好评,品牌口碑,1,2013-05-27 08:54:20,
51a74a350cf24b73e459c737,TMALL,可瑞康,,此用户没有填写评论!,5,好评,其他,1,2013-05-27 08:57:35,
51a749110cf24b73e459c5a8,TMALL,可瑞康,,尚未使用，囤货。,5,好评,品牌口碑,1,2013-05-27 09:00:32,
51a749110cf24b73e459c5a7,TMALL,可瑞康,,活动买的，免运费。一如既往的好，就不知道返券什么时候能给。,5,好评,品牌口碑/价格,2,2013-05-27 09:00:55,
51a7478d0cf27b2d782ab1d0,TMALL,可瑞康,,此用户没有填写评论!,5,好评,其他,1,2013-05-27 09:03:03,
51a749110cf24b73e459c5a6,TMALL,可瑞康,,还没有喝，只是在囤货。包装的挺好的，应该不会爆罐。现在在喝诺优能，好像是一个公司引进的。等喝了再来追评吧。 发货迅速,5,好评,物流/品牌口碑,2,2013-05-27 09:03:47,
51a7478d0cf27b2d782ab1cf,TMALL,可瑞康,,很不错，孩子吃了这款奶粉后各方面都蛮适合的，接下来还会继续吃的,5,好评,品牌口碑,1,2013-05-27 09:05:18,
51a749110cf24b73e459c5a5,TMALL,可瑞康,,一如既往,5,好评,品牌口碑,1,2013-05-27 09:06:43,
51a74a350cf24b73e459c736,TMALL,可瑞康,,包装很好，宝宝也爱喝，不错,5,好评,品牌口碑,1,2013-05-27 09:07:33,
51a749110cf24b73e459c5a4,TMALL,可瑞康,,第一次买 好,5,好评,其他,1,2013-05-27 09:08:36,
51a749110cf24b73e459c5a3,TMALL,可瑞康,,很好，第二次购买了，孩子很喜欢的,5,好评,品牌口碑,1,2013-05-27 09:10:26,
51a749110cf24b73e459c5a2,TMALL,可瑞康,,还不错的，宝宝从1岁起就一直吃这个奶粉，现在已经2岁了，除了中间有段时间奶粉升级，吃了拉肚子外，以后就慢慢适应了。还不错的奶粉,5,好评,品牌口碑/产品质量,2,2013-05-27 09:11:27,
51a749110cf24b73e459c5a1,TMALL,可瑞康,,刚买了一箱，又买了两罐，宝宝爱吃,5,好评,其他,1,2013-05-27 09:12:45,
51a749110cf24b73e459c5a0,TMALL,可瑞康,,此用户没有填写评论!,5,好评,其他,1,2013-05-27 09:12:58,
51a74a350cf24b73e459c735,TMALL,可瑞康,,这次收到的奶粉 铝箔封口有点鼓 据说是温度和气压的问题,5,好评,其他,1,2013-05-27 09:18:53,
51a74a350cf24b73e459c734,TMALL,可瑞康,,此用户没有填写评论!,5,好评,其他,1,2013-05-27 09:19:06,
51afd88e0cf2ee678990009c,TMALL,可瑞康,,很不错的奶粉，我们之前吃的雅培有点不吸收，因为我家小宝是早产儿7个多月就生了，听朋友介绍吃这个，就买了一瓶尝试，吃了之后小宝的拉肚子好了那，今早看拉的粑粑都是金黄色的了，会继续支持的 满意,5,好评,品牌口碑/产品质量,2,2013-05-27 09:22:51,
51a749110cf24b73e459c59f,TMALL,可瑞康,,挺好的,5,好评,其他,1,2013-05-27 09:24:15,
51a7478d0cf27b2d782ab1ce,TMALL,可瑞康,,第二箱了 希望不要出问题 是正品！！,5,好评,品牌问题,1,2013-05-27 09:24:16,
51a7478d0cf27b2d782ab1cd,TMALL,可瑞康,,此用户没有填写评论!,5,好评,其他,1,2013-05-27 09:26:18,
51a7478d0cf27b2d782ab1cc,TMALL,可瑞康,,不错，就是12年的,5,好评,品牌口碑,1,2013-05-27 09:28:14,
51afd88e0cf2ee678990009b,TMALL,可瑞康,,物流很快，这一箱还没有开始用，应该是一如既往的好。,5,好评,品牌口碑,1,2013-05-27 09:28:24,
51a749110cf24b73e459c59e,TMALL,可瑞康,,奶粉不错，还有活动！,5,好评,品牌口碑/价格,2,2013-05-27 09:32:23,
51a749110cf24b73e459c59d,TMALL,可瑞康,,此用户没有填写评论!,5,好评,其他,1,2013-05-27 09:32:47,
51a741190cf27b2d782aab75,TMALL,可瑞康,,一直喝这个牌子的，以前是从国外家人帮着买的，后来就到你们家买了。喝着还是不错。前几天还给寄了一桶三段的奶粉和一只小熊。呵呵。终于可以让我上次没赶上包邮时的郁闷心情得以舒解。这次呢，挺幸运啊，可算赶上包邮了，哈哈。还有哦，这次是发货最快的一次，23日拍的，25日就到了。特此提出表扬。,5,好评,品牌口碑/价格,2,2013-05-27 09:33:52,
51a749110cf24b73e459c59c,TMALL,可瑞康,,一直在这里买，希望多搞活动！,5,好评,品牌口碑/价格,2,2013-05-27 09:38:45,
51a749110cf24b73e459c59b,TMALL,可瑞康,,b不错,5,好评,品牌口碑,1,2013-05-27 09:39:12,
51a749110cf24b73e459c59a,TMALL,可瑞康,,此用户没有填写评论!,5,好评,其他,1,2013-05-27 09:39:36,
51a747ae0cf24b73e459c419,TMALL,可瑞康,,此用户没有填写评论!,5,好评,其他,1,2013-05-27 09:39:45,
51a74a350cf24b73e459c733,TMALL,可瑞康,,此用户没有填写评论!,5,好评,其他,1,2013-05-27 09:39:59,
51a741190cf27b2d782aab74,TMALL,可瑞康,,此用户没有填写评论!,5,好评,其他,1,2013-05-27 09:41:23,
51a741190cf27b2d782aab73,TMALL,可瑞康,,一如既往的好，谢谢母亲节送的礼物,5,好评,品牌口碑,1,2013-05-27 09:41:41,
51a749110cf24b73e459c599,TMALL,可瑞康,,好的,5,好评,其他,1,2013-05-27 09:41:49,
51afd88e0cf2ee678990009a,TMALL,可瑞康,,这已经是买的第二箱了，宝宝还喜欢吃，就是大便拉的里面有一些小结块，不知道怎么回事，是不是由于奶粉不是很好溶解，宝宝吃进肚子里没有完全消化啊？这次买的日期怎么比上次还早啊，还没打开看，不知道奶粉会不会潮~~,5,好评,品牌口碑/产品质量,2,2013-05-27 09:43:21,
51afcf1a0cf23c9db7b4c4e4,TMALL,可瑞康,,俺家的大宝在亲家从一段喝到现在的三段，一直很好，继续支持，希望亲家的东西继续做良心买卖，不要让我们失望奥,5,好评,品牌口碑,1,2013-05-27 09:43:57,
51a74a350cf24b73e459c732,TMALL,可瑞康,,到他家买了从小孩一段开始吃到现在二断，这样说也是算老顾客了，就是没有包邮，价格到京东是一样的，他们家包邮的，嗨，伤心啊，不过算了，为了小孩吃了不错，就这样吧，希望下次来给个包邮吧，,5,好评,品牌口碑/价格,2,2013-05-27 09:49:11,
51a749110cf24b73e459c598,TMALL,可瑞康,,奶粉很好，是正品,5,好评,品牌口碑/品牌问题,2,2013-05-27 09:51:21,
51a749110cf24b73e459c597,TMALL,可瑞康,,口感还不错，奶粉细腻,5,好评,品牌口碑,1,2013-05-27 09:55:28,
51a747ae0cf24b73e459c418,TMALL,可瑞康,,此用户没有填写评论!,5,好评,其他,1,2013-05-27 09:57:25,
51a749110cf24b73e459c596,TMALL,可瑞康,,奶粉一直都这里买 还没吃 对产品信赖\n快递员的素质太差 因为宝宝在洗澡开门晚点 被骂 是在无语\n怎么好产品 配这样的物流服务 有点不相符,5,好评,品牌口碑,1,2013-05-27 09:58:39,
51a7491e0cf2823ad0c80930,TMALL,可瑞康,,正品 速度超快,5,好评,品牌问题,1,2013-05-27 09:59:41,
51a7491e0cf2823ad0c8092f,TMALL,可瑞康,,此用户没有填写评论!,5,好评,其他,1,2013-05-27 10:00:39,
51a7491e0cf2823ad0c8092e,TMALL,可瑞康,,此用户没有填写评论!,5,好评,其他,1,2013-05-27 10:03:40,
51a741190cf27b2d782aab72,TMALL,可瑞康,,宝宝头次喝奶粉都没有抗拒嘢!!是不是说明这味道和母乳很像? 宝宝不会上火，挺好的!,5,好评,产品口味,1,2013-05-27 10:03:44,
